icao,iata,name,city,country,lat,lon,airport_type
NZ-0042,,Ngataki Airport,Ngataki,NZ,-34.76319,173.05531,small_airport
NZ-0043,,Waihopo Airstrip,Houhora,NZ,-34.77493,173.09582,small_airport
NZ-0044,,Houhora North Airstrip,Houhora,NZ,-34.76675,173.11199,small_airport
NZ-0045,,Sandhills Airstrip,Awanui,NZ,-35.05828,173.21385,small_airport
NZ-0046,,Puriri Block Airstrip,Kaingaroa,NZ,-35.06246,173.33653,small_airport
NZ-0047,,Fisher Riley North Airstrip,Kaitaia,NZ,-35.07869,173.36623,small_airport
NZ-0048,,Fisher Riley South Airstrip,Kaitaia,NZ,-35.10338,173.36966,small_airport
NZ-0049,,Pamapuria Airstrip,Kaitaia,NZ,-35.13336,173.36834,small_airport
NZ-0050,,Te Rore Airstrip,Kaitaia,NZ,-35.1806,173.37799,small_airport
NZ-0051,,Takahue Airstrip,Kaitaia,NZ,-35.21042,173.34838,small_airport
NZ-0052,,Broadwood Airstrip,Broadwood,NZ,-35.25414,173.37782,small_airport
NZ-0053,,Pukemiro Airstrip,Broadwood,NZ,-35.24984,173.35164,small_airport
NZ-0054,,Wairapakuru Airstrip,Broadwood,NZ,-35.25494,173.44751,small_airport
NZ-0055,,Ngatieke Airstrip,Broadwood,NZ,-35.26833,173.4582,small_airport
NZ-0056,,Ahu Airstrip,Kohukohu,NZ,-35.29343,173.46148,small_airport
NZ-0057,,Paponga Airstrip,Broadwood,NZ,-35.290158,173.424514,small_airport
NZ-0058,,Pawarenga Road Airstrip,Broadwood,NZ,-35.29625,173.36919,small_airport
NZ-0059,,Runaruna Airstrip,Broadwood,NZ,-35.32377,173.33705,small_airport
NZ-0060,,Kohe Airstrip,Pawarenga,NZ,-35.31355,173.29435,small_airport
NZ-0061,,Mangamuka Bridge Airstrip,Mangamuka,NZ,-35.24734,173.5394,small_airport
NZ-0062,,Rotokoma Airstrip,Umawera,NZ,-35.26083,173.56304,small_airport
NZ-0063,,Kahikatoa Airstrip,Umawera,NZ,-35.28273,173.5509,small_airport
NZ-0064,,Umawera Airstrip,Umawera,NZ,-35.28507,173.59184,small_airport
NZ-0065,,Rangiahua Airstrip,Horeke,NZ,-35.315655,173.649822,small_airport
NZ-0066,,Waimaho Airstrip,Ōkaihau,NZ,-35.331852,173.698932,small_airport
NZ-0067,,Ōkaihau South Airstrip,Ōkaihau,NZ,-35.34636,173.73629,closed
NZ-0068,,Waihou Valley Airstrip,Ōkaihau,NZ,-35.29749,173.73129,small_airport
NZ-0069,,Omapere Airstrip,Kaikohe,NZ,-35.388037,173.785613,small_airport
NZ-0070,,Remuera Settlement Airstrip,Kaikohe,NZ,-35.37404,173.82952,small_airport
NZ-0071,,Maungaparenua Airstrip,Waipapa,NZ,-35.21926,173.87409,small_airport
NZ-0072,,Pouerua Airstrip,Pakaraka,NZ,-35.370921,173.938174,small_airport
NZ-0073,,Waiaruhe Airstrip,Pakaraka,NZ,-35.35806,173.91905,small_airport
NZ-0074,,Ngahuha Airstrip,Pakaraka,NZ,-35.37072,173.98747,closed
NZ-0075,,Te Kene Airstrip,Pakaraka,NZ,-35.338778,173.977186,small_airport
NZ-0076,,Toots Airstrip,Kawakawa,NZ,-35.38188,174.09782,small_airport
NZ-0077,,Waitotehoanga Airstrip,Maromaku,NZ,-35.46282,174.09264,small_airport
NZ-0078,,Maromaku West Airstrip,Maromaku,NZ,-35.46502,174.0892,small_airport
NZ-0079,,Ruapekapeka Airstrip,Hūkerenui,NZ,-35.4657,174.16772,small_airport
NZ-0080,,Koheroa Airstrip,Hūkerenui,NZ,-35.46497,174.18424,small_airport
NZ-0081,,Henty Airstrip,Whakapara,NZ,-35.45401,174.23625,closed
NZ-0082,,Puhipuhi Airstrip,Whakapara,NZ,-35.48307,174.26677,closed
NZ-0083,,Gibbs Airstrip,Whakapara,NZ,-35.51644,174.24986,closed
NZ-0084,,Waro Airstrip,Hikurangi,NZ,-35.580692,174.274725,small_airport
NZ-0085,,Tahere Airstrip,Whareora,NZ,-35.69626,174.43641,small_airport
NZ-0086,,Mount Hutt Station Airstrip,Methven,NZ,-43.528918,171.613645,small_airport
NZ-0087,,Wigram Airport,Christchurch,NZ,-43.54873,172.551799,closed
NZ-0088,,Auckland Hobsonville Airport,,NZ,-36.791698455811,174.66400146484,closed
NZ-0089,,Matarangi Airport,Matarangi,NZ,-36.731701,175.649994,closed
NZ-0090,,Te Anau Airport,,NZ,-45.462799,167.701004,closed
NZ-0091,,Pikes Point Airport,Pikes Point,NZ,-36.9282989502,174.81199646,closed
NZ-0092,,Anama airstrip,Anama,NZ,-43.793757,171.393929,small_airport
NZ-0093,,Kaikōura Medical Centre Helipad,Kaikōura,NZ,-42.404376,173.681001,heliport
NZ-0094,,Kaikōura Beachfront Heliport,Kaikōura,NZ,-42.394948,173.680864,heliport
NZ-0095,,Ashburton Medical Centre Helipad,Ashburton,NZ,-43.894123,171.747835,heliport
NZ-0096,,Chevoit,Chevoit,NZ,-42.808795,173.265296,heliport
NZ-0097,,Hagley Park Helipad,Christchurch,NZ,-43.53678,172.621966,heliport
NZ-0098,,Fox River Heliport,Fox Glacier,NZ,-43.468572,170.002012,heliport
NZ-0099,,Skywork Helicopters Helipad,Warkworth,NZ,-36.382766,174.644923,heliport
NZ-0100,,Geraldine,Geraldine,NZ,-44.097121,171.243108,heliport
NZ-0101,,Gore Hospital,Gore,NZ,-46.102719,168.938556,heliport
NZ-0102,,Hanmer Springs Aerodrome,Hanmer Springs,NZ,-42.56976,172.797303,small_airport
NZ-0103,,Helena Bay Lodge Helipad,Helena Bay,NZ,-35.422658,174.363236,heliport
NZ-0104,,Lumsden Medical Centre Heliport,Lumsden,NZ,-45.741043,168.442322,heliport
NZ-0105,,Tasman Heliport,Tasman,NZ,-41.204538,173.049349,heliport
NZ12,,Palmer Station Airport,Palmer Station,AQ,-64.774582,-64.035907,small_airport
NZAA,AKL,Auckland International Airport,Auckland,NZ,-37.01199,174.786331,large_airport
NZAE,,Mount Tarawera Airport,Mount Tarawera,NZ,-38.233001708984375,176.51699829101562,small_airport
NZAH,,Taharoa Iron Sands Heliport,Taharoa,NZ,-38.170667,174.704459,heliport
NZAL,,Avalon Heliport,Wellington,NZ,-41.186766,174.943982,heliport
NZAN,,Alfredton Airport,Alfredton,NZ,-40.69810104370117,175.8560028076172,small_airport
NZAP,TUO,Taupo Airport,Taupo,NZ,-38.73970031738281,176.08399963378906,medium_airport
NZAR,AMZ,Ardmore Airport,Manurewa,NZ,-37.029701232910156,174.97300720214844,medium_airport
NZAS,ASG,Ashburton Airport,Ashburton,NZ,-43.903301,171.796997,small_airport
NZAW,,Auckland Harbour Water Aerodrome,Aukland,NZ,-36.833333,174.766667,seaplane_base
NZBA,,Balclutha Aerodrome,Balclutha,NZ,-46.245658,169.748876,small_airport
NZBC,,ASB Bank Centre Heliport,Aukland,NZ,-36.849944,174.762485,heliport
NZBW,,Burwood Hospital Heliport,Christchurch,NZ,-43.479648,172.687041,heliport
NZCB,,Centre Bush Aerodrome,Centre Bush,NZ,-46.040001,168.311996,small_airport
NZCG,,Centennial Park Aerodrome,Taupo,NZ,-38.665278,176.134722,small_airport
NZCH,CHC,Christchurch International Airport,Christchurch,NZ,-43.489029,172.532065,large_airport
NZCI,CHT,Inia William Tuuta Memorial Airport,Te One,NZ,-43.81189,-176.46514,medium_airport
NZCS,,Cromwell Racecourse Aerodrome,,NZ,-45.048599,169.171005,small_airport
NZCX,CMV,Coromandel Airport,Coromandel,NZ,-36.791698,175.509003,small_airport
NZDA,DGR,Dargaville Aerodrome,Dargaville,NZ,-35.939304,173.892862,small_airport
NZDC,,Dunedin City Heliport,Dunedin,NZ,-45.882596,170.507947,heliport
NZDH,,Dunedin Hospital Helipad,Dunedin,NZ,-45.868871,170.509674,heliport
NZDN,DUD,Dunedin International Airport,Dunedin,NZ,-45.929017,170.197758,medium_airport
NZDU,,Dunstan Hospital Heliport,Clyde,NZ,-45.20092,169.331669,heliport
NZDV,,Dannevirke Aerodrome,,NZ,-40.231685,176.079395,small_airport
NZDY,,Drury Airfield,,NZ,-37.09639,174.975281,small_airport
NZES,,Wharepapa South Airport,,NZ,-38.143875,175.550396,small_airport
NZEV,,Eves Valley Heliport,Eves Valley,NZ,-41.339777,173.077614,heliport
NZFA,,Te Haupa Heliport,Te Haupa,NZ,-34.516234,172.911336,heliport
NZFE,,Fernside Fields Airpark,Fenside,NZ,-43.317471,172.511956,small_airport
NZFF,,Forest Field Aerodrome,,NZ,-43.385799407958984,172.36099243164062,small_airport
NZFG,,Fern Gully Heliport,Oban,NZ,-46.8949825431,168.11103344,heliport
NZFH,FGL,Fox Heliport,Fox,NZ,-43.4631,170.0,heliport
NZFI,,Feilding Airport,Feilding,NZ,-40.25579833984375,175.60499572753906,small_airport
NZFJ,WHO,Franz Josef Aerodrome,,NZ,-43.36309814453125,170.13400268554688,small_airport
NZFP,,Foxpine Aerodrome,,NZ,-40.45669937133789,175.27000427246094,small_airport
NZFR,,Franz Josef Heliport,Franz Josef Glacier,NZ,-43.37657,170.19396,heliport
NZFT,,Flat Point Aerodrome,Flat Point,NZ,-41.243385,175.960228,small_airport
NZFX,,Phoenix Airfield,McMurdo Station,AQ,-77.956389,166.766667,small_airport
NZGA,,Galatea Airfield,,NZ,-38.4039,176.744003,small_airport
NZGB,GBZ,Great Barrier Aerodrome,Claris,NZ,-36.241402,175.472,small_airport
NZGC,,Gore3 Airport,,NZ,-46.1567,168.897995,small_airport
NZGH,,Glacier Country Heliport,Franz Josef Glacier,NZ,-43.38722,170.18,heliport
NZGI,,Garden City Heliport,Christchurch,NZ,-43.49330139160156,172.54800415039062,heliport
NZGM,GMN,Greymouth Airport,,NZ,-42.4617,171.190002,small_airport
NZGR,,Great Mercury Airport,Great Mercury Island / Ahuahu,NZ,-36.593635,175.764598,small_airport
NZGS,GIS,Gisborne Airport,Gisborne,NZ,-38.6633,177.977997,medium_airport
NZGT,GTN,Glentanner Airport,Glentanner Station,NZ,-43.906700134277344,170.1280059814453,medium_airport
NZGY,,Glenorchy Airport,,NZ,-44.871700286865234,168.3979949951172,small_airport
NZHA,,Hawera Airport,Hawera,NZ,-39.55329895019531,174.26699829101562,small_airport
NZHC,,Wanaka Lakes Health Centre Heliport,Wanaka,NZ,-44.709338,169.136512,heliport
NZHK,HKK,Hokitika Airfield,,NZ,-42.713600158691406,170.98500061035156,medium_airport
NZHN,HLZ,Hamilton International Airport,Hamilton,NZ,-37.866961,175.331952,medium_airport
NZHR,,Hanmer Hanmer Medical Centre Heliport,Chevoit,NZ,-42.5202,172.822736,heliport
NZHS,,Hastings Aerodrome,Bridge Pa,NZ,-39.646702,176.766998,small_airport
NZHT,,Haast Aerodrome,Haast,NZ,-43.865299,169.041,small_airport
NZJA,,Tauranga Hospital Heliport,Tauranga,NZ,-37.7057991027832,176.1490020751953,heliport
NZJB,,Wairau Hospital Heliport,Blenheim,NZ,-41.536598,173.943701,heliport
NZJC,,Christchurch Hospital Heliport,Christchurch,NZ,-43.532653,172.623954,heliport
NZJD,,Thames Hospital Heliport,Thames,NZ,-37.135824,175.544529,heliport
NZJE,,Dargaville Hospital Heliport,Dargaville,NZ,-35.928823,173.875574,heliport
NZJF,,Whakatāne Hospital Helipad,Whakatāne,NZ,-37.965595,176.976693,heliport
NZJG,,Gisborne Hospital Heliport,Gisborne,NZ,-38.6411018371582,178.00399780273438,heliport
NZJH,,Hastings Hospital Heliport,Hastings,NZ,-39.629236,176.82404,heliport
NZJI,,Bay of Islands Hospital Heliport,Kawakawa,NZ,-35.385833740234375,174.07028198242188,heliport
NZJK,,Kaitaia Hospital Heliport,Kaitaia,NZ,-35.11830139160156,173.26100158691406,heliport
NZJL,,Aukland Hospital Helipad,Aukland,NZ,-36.85919952392578,174.7689971923828,heliport
NZJM,,Palmerston North Hospital Heliport,Palmerston North,NZ,-40.337799072265625,175.61900329589844,heliport
NZJN,,North Shore Hospital Heliport,North Shore City,NZ,-36.781700134277344,174.75900268554688,heliport
NZJO,,Rotorua Hospital Heliport,Rotorua,NZ,-38.131900787353516,176.2469940185547,heliport
NZJP,,Te Puia Springs Hospital Heliport,Te Puia Springs,NZ,-38.05481607579999,178.304291368,heliport
NZJQ,,Taranaki Base Hospital Heliport,New Plymouth,NZ,-39.07292,174.054787,heliport
NZJR,,Whangarei Hospital Helipad,Whangarei,NZ,-35.735078,174.303428,heliport
NZJS,,Southland - Kew Hospital Heliport,Invercargill,NZ,-46.437198638916016,168.35899353027344,heliport
NZJT,,Taumarunui Hospital Heliport,Taumarunui,NZ,-38.88970184326172,175.25100708007812,heliport
NZJU,,Wanganui Hospital Heliport,Wanganui,NZ,-39.944226,175.03917,heliport
NZJV,,Waitakere Hospital Heliport,Waitakere,NZ,-36.870601654052734,174.63099670410156,heliport
NZJW,,Rawene Hospital Heliport,Rawene,NZ,-35.407158,173.506522,heliport
NZJX,,Tokoroa Hospital Heliport,Tokoroa,NZ,-38.23189926147461,175.86099243164062,heliport
NZJY,,Wairoa Hospital Heliport,Wairoa,NZ,-39.042485,177.414249,heliport
NZJZ,,Taupo Hospital Heliport,Taupo,NZ,-38.69860076904297,176.0989990234375,heliport
NZKC,,Kelly Field,,NZ,-37.2561,175.072006,small_airport
NZKD,,Motu Kaikoura Island Aerodrome,Kaikoura Island,NZ,-36.1781005859375,175.32400512695312,small_airport
NZKE,WIK,Waiheke Island Aerodrome,Waiheke Island,NZ,-36.808899,175.085999,small_airport
NZKF,,Kaipara Flats Airport,,NZ,-36.40639877319336,174.58700561523438,small_airport
NZKH,,Kenepuru Hospital Heliport,Wellington,NZ,-41.14500045776367,174.8350067138672,heliport
NZKI,KBZ,Kaikoura Airport,,NZ,-42.424999,173.604996,small_airport
NZKK,KKE,Kerikeri Airport,Kerikeri,NZ,-35.259148,173.913317,medium_airport
NZKM,,Karamea Airport,,NZ,-41.236698,172.104996,small_airport
NZKN,,Kensington Park Heliport,Whangarei,NZ,-35.704583,174.313041,heliport
NZKO,KKO,Kaikohe Airport,Kaikohe,NZ,-35.451099,173.817001,small_airport
NZKT,KAT,Kaitaia Airport,Awanui,NZ,-35.069837,173.287053,medium_airport
NZKU,,Kupe Helipad,Kupe Platform,NZ,-39.799999,174.117004,heliport
NZKY,,Kowhai Aerodrome,Kowhai,NZ,-39.8461,176.423004,small_airport
NZLD,,Limestone Downs Airport,Limestone Downs,NZ,-37.47999954223633,174.7449951171875,small_airport
NZLE,,Lake Station Airport,,NZ,-41.75920104980469,172.74600219726562,small_airport
NZLF,,Rotorua Lakefront Heliport,Rotorua,NZ,-38.129398345947266,176.2530059814453,heliport
NZLT,,Lake Taupo Water Airport,Lake Taupo,NZ,-38.7317008972168,176.03500366210938,seaplane_base
NZLX,ALR,Alexandra Aerodrome,Alexandra,NZ,-45.210495,169.371113,medium_airport
NZMA,MTA,Matamata Glider Airport,,NZ,-37.734402,175.742004,small_airport
NZMB,MHB,Mechanics Bay Heliport,Auckland City,NZ,-36.846525628100004,174.787872434,heliport
NZMC,MON,Mount Cook Airport,,NZ,-43.764999,170.132996,medium_airport
NZME,,Mercer1 PDZ Airport,,NZ,-37.2575,175.115005,small_airport
NZMF,MFN,Milford Sound Airport,,NZ,-44.673302,167.923004,small_airport
NZMG,,Mangonui Heliport,,NZ,-34.995601654052734,173.46400451660156,heliport
NZMH,,Wairarapa Hospital Heliport,Masterton,NZ,-40.947475,175.675356,heliport
NZMJ,,Martins Bay Aerodrome,Jamestown,NZ,-44.365971,168.016255,small_airport
NZMK,MZP,Motueka Airport,,NZ,-41.123299,172.988998,small_airport
NZML,,Molesworth Airport,Molesworth,NZ,-42.08300018310547,173.2830047607422,small_airport
NZMO,TEU,Manapouri Airport,,NZ,-45.5331,167.649994,medium_airport
NZMQ,,Oaonui Heliport,Oaonui,NZ,-39.39984130859375,173.8098602294922,heliport
NZMR,,Murchison Airport,Murchison,NZ,-41.79669952392578,172.31500244140625,small_airport
NZMS,MRO,Hood Airport,Masterton,NZ,-40.974634,175.63454,medium_airport
NZMT,,Martinborough Airport,Martinborough,NZ,-41.21419906616211,175.48599243164062,small_airport
NZMV,,Methven Heliport,Methven,NZ,-43.634981,171.654466,heliport
NZMW,,Makarora Airstrip,,NZ,-44.2317008972168,169.22999572753906,small_airport
NZMX,,Maari Heliport,Maari Platform,NZ,-39.974998,173.292007,heliport
NZMZ,,Matakana Island Airport,Matakana Island,NZ,-37.599998474121094,176.08299255371094,small_airport
NZNE,,North Shore Aerodrome,Dairy Flat,NZ,-36.6567,174.654999,small_airport
NZNF,,Norfolk Airport,Inglewood,NZ,-39.205122,174.222565,small_airport
NZNH,,Nelson Hospital Heliport,Nelson,NZ,-41.288299560546875,173.27200317382812,heliport
NZNP,NPL,New Plymouth Airport,New Plymouth,NZ,-39.00859832763672,174.1790008544922,medium_airport
NZNR,NPE,Hawke's Bay Airport,Napier,NZ,-39.465801,176.869995,medium_airport
NZNS,NSN,Nelson Airport,Nelson,NZ,-41.298302,173.220993,medium_airport
NZNV,IVC,Invercargill Airport,Invercargill,NZ,-46.41239929199219,168.31300354003906,medium_airport
NZOA,,Omarama Glider Airport,,NZ,-44.486698150634766,169.98599243164062,small_airport
NZOB,,Ocean Beach Heliport,Ocean Beach,NZ,-46.589481,168.305798,heliport
NZOF,,Omaha Flats Airport,,NZ,-36.346792,174.75894,small_airport
NZOG,,Makarora Heliport,Makarora,NZ,-44.233204,169.230083,heliport
NZOH,OHA,RNZAF Base Ohakea,,NZ,-40.20600128173828,175.38800048828125,medium_airport
NZOI,,Motiti Island Airport,Motiti Island,NZ,-37.632999420166016,176.41700744628906,small_airport
NZOM,,Omaka Blenheim Airport,Blenheim,NZ,-41.540001,173.921997,small_airport
NZON,,Oban Heliport,Oban,NZ,-46.900655,168.124491,heliport
NZOP,,Opotiki Airport,,NZ,-38.022499084472656,177.3070068359375,small_airport
NZOR,,Oamaru Hospital Heliport,Oamaru,NZ,-45.099344,170.967479,heliport
NZOS,,Otehei Bay Helibarge,Otehei Bay,NZ,-35.22242,174.230833,heliport
NZOT,,Otaki Airport,Otaki,NZ,-40.785582,175.1513,small_airport
NZOU,OAM,Oamaru Airport,,NZ,-44.970001,171.082001,medium_airport
NZOW,,Onetangi Heliport,Onetangi,NZ,-36.805277,175.07086,heliport
NZOX,,Okiwi Station Airport,,NZ,-36.1464,175.419006,small_airport
NZPA,,Paihia HEMS Heliport,,NZ,-35.283742,174.090478,heliport
NZPH,,Pudding Hill Aerodrome,,NZ,-43.594200134277344,171.531005859375,small_airport
NZPI,,Parakai Aerodrome,,NZ,-36.651901,174.436005,small_airport
NZPK,,Pikes Point Heliport,Auckland,NZ,-36.930309,174.812915,heliport
NZPM,PMR,Palmerston North Airport,Palmerston North,NZ,-40.320599,175.617004,medium_airport
NZPN,PCN,Picton Aerodrome,Koromiko,NZ,-41.346099853516,173.95599365234,small_airport
NZPO,,Pōrangahau Aerodrome,Pōrangahau,NZ,-40.279264,176.6502,small_airport
NZPP,PPQ,Paraparaumu Airport,,NZ,-40.904701232910156,174.98899841308594,medium_airport
NZPS,,Paihia Waterfront Heliport,Paihia,NZ,-35.281885,174.092937,heliport
NZPW,,Papawai Airfield,Papawai,NZ,-41.104009,175.500326,small_airport
NZQN,ZQN,Queenstown Airport,Queenstown,NZ,-45.019205,168.746379,large_airport
NZQW,,Queens Wharf Heliport,Wellington,NZ,-41.28580093383789,174.77999877929688,heliport
NZRA,RAG,Raglan Aerodrome,Raglan,NZ,-37.804699,174.860001,small_airport
NZRC,SZS,Ryan's Creek Aerodrome,Oban,NZ,-46.8997,168.100998,small_airport
NZRD,,Rosedale Heliport,Rosedale,NZ,-36.742492,174.715866,heliport
NZRI,,Rangitata Island Airport,Rangitata Island,NZ,-44.084999084472656,171.41600036621094,small_airport
NZRK,,Rangitaiki Airfield,,NZ,-38.88639831542969,176.36399841308594,small_airport
NZRL,,Rotorua Lakes Water Aerodrome,Lake Rotorua,NZ,-38.08330154418945,176.26699829101562,seaplane_base
NZRN,,Ranfurly Medical Centre Heliport,Ranfurly,NZ,-45.129662,170.110686,heliport
NZRO,ROT,Rotorua Regional Airport,Rotorua,NZ,-38.1092,176.317001,medium_airport
NZRR,,Ruatoria Airfield,,NZ,-37.882951,178.289723,small_airport
NZRT,,Rangiora Airfield,Rangiora,NZ,-43.290001,172.542007,small_airport
NZRU,,Waiouru Airport,,NZ,-39.4463996887207,175.6580047607422,small_airport
NZRW,,Ruawai Aerodrome,,NZ,-36.097198486328125,173.9770050048828,small_airport
NZRX,,Roxburgh Aerodrome,,NZ,-45.51169967651367,169.31700134277344,small_airport
NZSD,,Stratford Airport,Stratford,NZ,-39.31890106201172,174.30999755859375,small_airport
NZSF,,Springfield Airport,Springfield,NZ,-43.383575,171.911266,small_airport
NZSL,,Springhill Airport,,NZ,-36.32360076904297,174.55599975585938,small_airport
NZSO,,Marlborough Sounds Water Aerodrome,Malborough Sounds,NZ,-41.0088996887207,174.08900451660156,seaplane_base
NZSP,,Amundsen–Scott South Pole Station Airport,Amundsen-Scott South Pole Station,AQ,-90.0,-1.0,medium_airport
NZTA,,Te Aroha Airfield,,NZ,-37.474700927734375,175.6179962158203,small_airport
NZTC,,Tapanui Medical Centre Helipad,Tapanui,NZ,-45.938078,169.263395,heliport
NZTE,,Te Kowhai Airfield,Te Kowhai,NZ,-37.744202,175.160995,small_airport
NZTG,TRG,Tauranga Airport,Tauranga,NZ,-37.67190170288086,176.1959991455078,medium_airport
NZTH,TMZ,Thames Aerodrome,,NZ,-37.1567,175.550003,small_airport
NZTI,,Taieri Aerodrome,Dunedin,NZ,-45.861253,170.362845,small_airport
NZTK,KTF,Takaka Airport,,NZ,-40.813301,172.774994,small_airport
NZTL,,Tekapo Aerodrome,,NZ,-44.005299,170.444,small_airport
NZTM,,Taumarunui Airport,,NZ,-38.83940124511719,175.26199340820312,small_airport
NZTN,,Turangi Airport,,NZ,-38.968299865722656,175.81399536132812,small_airport
NZTO,TKZ,Tokoroa Airfield,Tokoroa,NZ,-38.236698,175.891998,small_airport
NZTP,,Tekapo/Mackenzie Heliport,Lake Tekapo,NZ,-44.01298,170.406636,heliport
NZTQ,,Te Kuiti Hospital Heliport,Te Kuiti,NZ,-38.333900451660156,175.15199279785156,heliport
NZTS,,Taharoa Aerodrome,Taharoa,NZ,-38.181099,174.707993,closed
NZTT,,Te Kuiti Aerodrome,Te Kuiti,NZ,-38.30351,175.147805,small_airport
NZTU,TIU,Timaru Airport,,NZ,-44.302799224853516,171.22500610351562,medium_airport
NZTW,,Twizel Medical Centre Helipad,Twizel,NZ,-44.261133,170.097735,heliport
NZTX,,Te Anau Medical Centre Heliport,Te Anau,NZ,-45.416189,167.719883,heliport
NZTZ,,Timaru Hospital Helipad,Timaru,NZ,-44.409262,171.255578,heliport
NZUA,,Maui A Heliport,Maui A Platform,NZ,-39.5583,173.449997,heliport
NZUB,,Maui B Heliport,Maui B Platform,NZ,-39.650002,173.307999,heliport
NZUI,,Tui Helipad,Tui Platform,NZ,-39.4319,173.233002,heliport
NZUK,TWZ,Pukaki Airport,Twitzel,NZ,-44.2350006104,170.117996216,medium_airport
NZUN,,Pauanui Aerodrome,Pauanui,NZ,-37.021068,175.863626,small_airport
NZUR,,Murchison Hospital Heliport,Murchison,NZ,-41.806525,172.328158,heliport
NZVL,,Mandeville Aerodrome,,NZ,-45.990299,168.811996,small_airport
NZVR,,Taihape Airport,Taihape,NZ,-39.685001373291016,175.78900146484375,small_airport
NZWB,BHE,Woodbourne Airport,Blenheim,NZ,-41.5182991027832,173.8699951171875,medium_airport
NZWD,,Williams Field Skiway,McMurdo Station,AQ,-77.867401,167.057007,medium_airport
NZWE,,Kauaroa Bay Heliport,Poukaraka Flats,NZ,-36.8297004699707,175.0659942626953,heliport
NZWF,WKA,Wanaka Airport,Wanaka,NZ,-44.722091,169.246287,medium_airport
NZWG,,Whangamata Helipad,Whangamata,NZ,-37.200527,175.866627,heliport
NZWH,,Wellington Hospital Helistop,Wellington,NZ,-41.30854,174.779373,heliport
NZWJ,,Wellsford Heliport,Wellsford,NZ,-36.29761,174.523138,heliport
NZWK,WHK,Whakatāne Airport,Whakatāne,NZ,-37.922224,176.91696,medium_airport
NZWL,,West Melton Aerodrome,,NZ,-43.477271,172.393205,small_airport
NZWM,,Waimate Airport,Waimate,NZ,-44.790343,171.090087,small_airport
NZWN,WLG,Wellington International Airport,Wellington,NZ,-41.326839,174.806862,large_airport
NZWO,WIR,Wairoa Airport,Wairoa,NZ,-39.011862,177.404401,medium_airport
NZWP,,RNZAF Base Auckland-Whenuapai,,NZ,-36.7878,174.630005,medium_airport
NZWQ,,Waitiki Aerodrome,Te Kao,NZ,-34.527172,172.83818,small_airport
NZWR,WRE,Whangarei Airport,Whangarei,NZ,-35.769253,174.363713,medium_airport
NZWS,WSZ,Westport Airport,Westport,NZ,-41.737111,171.579033,medium_airport
NZWT,WTZ,Whitianga Airport,Whitianga,NZ,-36.828731,175.682802,small_airport
NZWU,WAG,Wanganui Airport,Wanganui,NZ,-39.963467,175.02444,medium_airport
NZWV,,Waihi Beach Airport,Island View,NZ,-37.430443,175.952394,small_airport
NZWZ,,Warkworth Heliport,Warkworth,NZ,-36.397778,174.658611,heliport
NZYP,,Waipukurau Airport,,NZ,-39.9967,176.537003,small_airport
O01,,Heussler Hamburg Heliport,Hamburg,US,42.788795471191406,-78.84899139404297,heliport
O03,,Morgantown Airport,Morgantown,US,40.157541,-75.869222,small_airport
O06,,Lake Oroville Landing Area Seaplane Base,Oroville,US,39.56660079956055,-121.46800231933594,seaplane_base
O12,,Grand Lake St Marys Seaplane Base,St Marys,US,40.541,-84.4907,seaplane_base
O13,,Haddock Field,Erick,US,35.20050048828125,-99.89769744873047,small_airport
O14,,Neil's Sky Ranch Airport,Ninnekah,US,34.89080047607422,-97.99829864501953,small_airport
O18,,Buzzards Roost Airport,Inola,US,36.14400100708008,-95.4177017211914,small_airport
O19,NLN,Kneeland Airport,Kneeland,US,40.718639,-123.927298,small_airport
O21,,Hoopa Airport,Hoopa,US,41.04290008544922,-123.66799926757812,small_airport
O31,,Healdsburg Municipal Airport,Healdsburg,US,38.6534996033,-122.899002075,small_airport
O33,,Samoa Field Airport,Eureka,US,40.780998,-124.211998,small_airport
O38,,Gundys Airport,Owasso,US,36.26679992675781,-95.78359985351562,small_airport
O39,,Ravendale Airport,Ravendale,US,40.803593,-120.366193,small_airport
O44,,McCaslin Airport,Lexington,US,35.0923,-97.336403,small_airport
O45,,Hooker Municipal Airport,Hooker,US,36.857101,-101.226997,small_airport
O55,,Southard Field,Bieber,US,41.139599,-121.124001,small_airport
O63,,Exeter Airport,Exeter,US,36.243,-119.150002,small_airport
O64,,Port of Catoosa Heliport,Catoosa,US,36.230841,-95.73968,heliport
O74,,Elliotts Landing Airport,Mount Victory,US,40.52470016479492,-83.51170349121094,small_airport
O85,BZF,Benton Field,Redding,US,40.5749015808,-122.407997131,small_airport
OA00,,Taildragger Airport,Cambridge,US,40.117000579833984,-81.57119750976562,small_airport
OA03,,B & W Metals Company Heliport,Fairfield,US,39.34339904785156,-84.5365982055664,heliport
OA04,,Rutter Airport,Arcadia,US,41.097599029541016,-83.50270080566406,small_airport
OA05,,Hogan Airport,Mc Gonigle,US,39.424198150634766,-84.65910339355469,small_airport
OA06,,Massillon Community Hospital Heliport,Massillon,US,40.80580139160156,-81.5156021118164,heliport
OA07,,Hemlock Field,Rock Creek,US,41.70140075683594,-80.86029815673828,small_airport
OA08,,Medflight Heliport,Columbus,US,40.084999084472656,-83.06829833984375,heliport
OA09,,Madison Health Heliport,London,US,39.893268,-83.452507,heliport
